text,polarity,sentiment
b docgo n newyork n covid n covid n omicron n omicronvariant n vaccine n vaccines n vaccination n mandates xe x xa,0,neutral
b blessings appreciation campaign xe xa xb xe xa x xe xa x xe xa xd xe xa xb xe xa x xe xa xa xe xa xb xe xa x xe xa xb xe xa xbe xe xa x xe xa x xe xa xa xe xa xbe xe xa xae xe xa xaa xe xa xbe xe xa x mr suhas_ly district magistrate g xe x xa,0,neutral
b make schools kids second home opportunity parents choice know options f xe x xa,0,neutral
b julieannbug jennaellisesq made choice xe x xs going die without transplant xe x xs likely die fr xe x xa,0,neutral
b hospital patient without covid shot denied heatransplant via yahoo acting like xe x xa,0,neutral
b well damn fuck spotify fine joe rogan moron using amplified voice spread mal xe x xa,-0.261111111,negative
b lindastewart aca use preexisting conditions setting insurance coverage would xe x xa,0,neutral
b additional rs could service charge regular market nod expected soon n n rchitravanshi reports n n covishield xe x xa,-0.05,negative
b nflalumnihealth wellnesswednesday savethedate next community vaccination awareness amp education events xe x xa,0,neutral
b covid third shots may given experts sceptical rethinking must done boosters hel xe x xa,0,neutral
b world rejecting vaccination mandates munich germany protest,0,neutral
b meanwhile covid related deaths recorded n n mnow covid vaccine vaccination boostershot xe x xa,0,neutral
b late stats vichealth revealing surprise unvaccinated people make majo xe x xa,-0.3,negative
b depth profit people vs vaccine internationalism join joefirestonephd linesonly pm est liv xe x xa,0,neutral
b new projectveritas video vaccines whistleblowers video evidence careless mistakes going unreporte xe x xa,-0.181818182,negative
b proud bhavjain_ late amjpublichealth n n xe x xc rural urban differences influenza vaccination amo xe x xa,0.125,positive
b husband works network literally killing thousands americans every week xe x xs misinformed ad xe x xa,0,neutral
b new york nurse whistleblower recordings show possible botched administration covid vaccine children xe x xcsom xe x xa,0.068181818,positive
b vaccination jenpsaki seriously actual f,0,neutral
b heading k daily local new cases today probably well k seollal incheon st time xe x xa,0.045454545,positive
b trials new omicron based vaccine nit unclear vaccine adjusted omicron available xe x xa,0.268181818,positive
b gon na get rddose tomorrow decided mixandmatch pfizer time received two moderna shots last xe x xa,0,neutral
b late amjpublichealth rural urban differences influenza vaccination among adults united st xe x xa,-0.1,negative
b age allopathy short coming end yep three strikes past three years vaccination xe x xa,-0.125,negative
b foxnews psaki compared booster vaccines children booster shots explaining americans need stay xe x xa,0,neutral
b editorial n nwe know omicron variant xe x xs high infectivity rate mild symptoms xe x xa,0.246666667,positive
b editorial n nwe know omicron variant xe x xs high infectivity rate mild symptoms xe x xa,0.246666667,positive
b joe rogan covidiot n ni believe stem vaccination amp freedom choose nmay repercussions raging xe x xa,0,neutral
b lozzafox instead wasting time irrelevant reclaim party amp immune system make yo xe x xa,-0.5,negative
b xe x xmy husband passed away june doubt vaccine saw foxnews serious warning xe x xa,-0.333333333,negative
b news georgia georgia senate bill would eliminate government requirements vaccination xe x xa,0,neutral
b maui france spain travelers pack booster record washington post,0,neutral
b paof vaccine education campaign h partnered manchester lebanon concord amp nashua distribute amp xe x xa,0,neutral
b question officials hhsgov usdol whcovidresponse sbagov cdcgov presented covid xe x xa,0,neutral
b continue policy development investments ensure health safety workforce populations w xe x xa,0,neutral
b xf xf x x vaccination uk jan pmpmagtoday n n xf xf x x vaccine st doses nd doses rd doses boosters n xf xf xa xb xe x xa,0,neutral
b juliesnyder scandal children gone around world excerpt tv show r xe x xa,0,neutral
b act vaccination update nthursday january n nadults n two doses n three doses nnext available app xe x xa,0.4,positive
b know association spontaneous abortion inactivated flu vaccine containing hn xe x xa,0.6,positive
b spotify pulls neilyoung xe x xs music ultimatum regarding joerogan xe x xfake information vaccines xe x x b xe x xa,0,neutral
b health minister says situation remain control due high vaccination rate n n mnow xe x xa,0.0175,positive
b booked covid vaccination appointment child jesse help prepare read jesse xe x xa,0,neutral
b xf xf x xba xf xf x xb xf xf x x xf xf xf xa n nunvaccinated man ineligible heatransplant boston hospital says via cbcnews xe x xa,0,neutral
b currently candidates nout candidates phase n coronavirus covid covid vaccine xe x xa,0,neutral
b today vaccination clinic something different ni saw people st dose today las xe x xa,0,neutral
b justintrudeau sees countrymen opposed vaccine mandates ones xe x xt opposed xe x xa,0,neutral
b denying care due vaccination status denying drunk driver car wreck emergency care xe x xa,-0.3125,negative
b late painting covid covid vaccinatieplicht vaccination vaccinated coronavirus mandates xe x xa,-0.3,negative
b xe x xcbiden administration withdraws vaccine test mandate businesses xe x xd via thehill xe x xa,0,neutral
b good news vaccine duration weeks vaccination vaccine effectiveness decreased hospitalizat xe x xa,0.15,positive
b barackobama lol people left totally fooled transfer billions poor middle class xe x xa,0.08,positive
b quite common children fear needles talk vaccinations recently may cause xe x xa,-0.15,negative
b new studies provide reassuring data menstrual changes covid vaccination,0.136363636,positive
b ridiculous experienced impacts covid within florida department health various counties en xe x xa,0.155555556,positive
b coronavirus less vaccination deaths africa vaccination deaths developed xe x xa,-0.033333333,negative
b stamford update xf xf xa xa due impending weather saturday january vaccination clinics hunt park cummi xe x xa,-0.125,negative
b guess flutruxklan trending liberal kuks dont even realise finally admitting noth xe x xa,0,neutral
b dee_zebby talkradio please stop virtuesignalling others xe x xve chosen xe x xa,0,neutral
b jeanmarcbenoit xe x xt get forced vaccination vaccinemandate xe x xt work n nomicron savaging popul xe x xa,-0.3,negative
b remember dailymirror inciting hatred towards people xf xf x x choose give experimental vaccination miss xe x xa,0.1,positive
b nothing free taxes paid supplies tax dollars xe x xve transferred billions poor xe x xa,0,neutral
b potus nothing free taxes paid supplies tax dollars xe x xve transferred billions xe x xa,0.4,positive
b govrondesantis desantis muzzle top orange county health official editorial f xe x xa,0.5,positive
b get much vaccines xf xf xa xa xf xf xf xbb xe x xd xe x x xef xb xf xf xf x x xf xf xa xa justforlaugh cheeruppeople vaccination,0.2,positive
b covid vaccination protected sars cov infection even omicron variant became predominant xe x xa,0,neutral
b walked walmaand got george brand booster everyone else get n n vaccination canada,0,neutral
b god help us nleave kids alone covid vaccination,0,neutral
b know effectiveness tdap vaccine wanes time n stay info xe x xa,0,neutral
b us_fda pfizer pfizer vaccinessavelives vaccineswork vaccination keep data people,0,neutral
b brandikruse wsdot state able handle shit beg counties help stret xe x xa,0.15,positive
b xe x xt remember electing doctors xe x xcmsm xe x xd influencers tell listen time xe x xa,0,neutral
b bgoaddy lots cautious people hogging queue jackets amp beanies degree weather xe x xt good xe x xa,0.7,positive
b check dezzie renae video tiktok vaccination mandates neither protect xe x xa,0,neutral
b osha withdrew vaccination test emergency temporary standard effective today read xe x xa,0.3,positive
b vaccination vaccineheros nthank ottawahealth coming assumptionocsb make xe x xa,0,neutral
b leaders still pushing mandates passes criminal point vaccination covid xe x xa,-0.4,negative
b initiative applies indoor restaurants bars nightclubs gyms entertainment venues xe x xa,0,neutral
b stefan oelrich president bayer pharmaceuticals division told international experts world health summi xe x xa,0,neutral
b depth joefirestonephd amp linesonly profit people vs vaccine internationalism live pm est xe x xa,0.136363636,positive
b please understand mild mean mild certain could life ending disease bee xe x xa,0.142113095,positive
b went benihanas dine nobody ask see vaccination card xf xf xa xac nwack ass country basically xe x xa,0,neutral
b stupid vaccinated n n covaccination covaccinating,-0.8,negative
b xe x xcthe government certainly oblivion terms early treatment xe x xd said p_mcculloughmd n n covid xe x xa,0.157142857,positive
b pregnant women eligible covid vaccination less one third accepted covid vaccination xe x xa,0.055555556,positive
b asking expecting still infected patient facing staff return work order treat willfully xe x xa,0,neutral
b emerging evidence vaccination reduces risk longcovid kids becoming susceptible xe x xa,0.45,positive
b hour rt pcr covid testing nopen sunday friday pm npfizer amp moderna vaccinations available fr xe x xa,0.4,positive
b fauci declines predict covid vaccine timetable kids via ncpolicywatch xe x xa,0,neutral
b mary good doc rat dr docrat covid immunisation vaccination,0.7,positive
b neil young gives spotify ultimatum music joe rogan via cbcthenational ht xe x xa,0.1,positive
b brazil xe x xs priority expand vaccination covid says health minister n n politics brazil xe x xa,0,neutral
b foreignoffice warning families vaccination status year olds visiting spain disingenuous xe x xa,0,neutral
b pcr test compulsory arrivals citizens travel within mnts second dose n n kuwait vaccination xe x xa,0,neutral
b cburke aidahoan lekshmimd vaccination data clearly lowers risk infection infected xe x xa,0.1,positive
b universities colleges around world requiring collecting tracking sharing covid vaccination xe x xa,0,neutral
b let take another little look see maverickparty say members vaccination xe x xa,-0.1875,negative
b today ma_senate floor plus multiple policies equitable covid vaccination masking testin xe x xa,0,neutral
b wow really shows great job ireland done protecting people vaccination nwell done xe x xa,0.366666667,positive
b paof vaccine education campaign dartmouthhitch partnered manchester lebanon concord amp nashua xe x xa,0,neutral
b news new york omicron based covid vaccine evaluated pfizer biontech n n u xe x xa,0.136363636,positive
b comedy writes vaccination,0,neutral
b health equity means everyone fair opportunity healthy ontheground testing vaccination xe x xa,0.6,positive
b denise_dewald herd immunity achieved xe x xcnatural xe x xd infection declared great decla xe x xa,0.8,positive
b snopes xe x xt really matter context walensky says anything nit xe x xs lie xe x xt told xe x xa,0.2,positive
b xe x xccovid vaccine skepticism may fueling xe x xworrisome xe x x rise wide anti vax sentiment doctors say xe x xd via cnbc xe x xa,-0.1,negative
b xe x xcaverage number americans receiving booster shots daily cut half december peak xe x xd via newsweek xe x xa,-0.083333333,negative
b ba omicron variant spreading extremely fast denmark causing sharp rise hospital admissions esp among unv xe x xa,0.0375,positive
b getting covid_ much risky heathan vaccination xf xf x xb,0.2,positive
b blk presents xe x xcvax thang xe x xd ft juvenile mannie fresh mia x via youtube xe x xa,0.025,positive
b covid update million n masks pharmacies community health centers cdcgov studies xe x xa,0,neutral
b xe x xcpfizer biontech stastudies omicron specific vaccine xe x xd via time,0,neutral
b lies last yrs n ntobacco nmercury nopioids naluminum ntalcum nartificial sweetners nsaturated fats ngmos ncholestr xe x xa,0,neutral
b truth covidvaccine n covidvaccine covid xe x xbc covid covid covidnsw covid covidvariant covid_ xe x xa,0,neutral
b jensmithwsj bad schools keep shutting cause gop stuck worshiping man even th xe x xa,-0.7,negative
b ontario january numbers released ministry health show health officials administered vaccin xe x xa,0,neutral
b ava aaronrodgers see vaccination argument covid akin arguments smokers try giv xe x xa,0,neutral
b national advisory committee immunization naci strengthened recommendations around covid xe x xa,0,neutral
b amazing team amazing service xe x xa well done whhnhs vaccination covid,0.6,positive
b got booster shot today xf xf x xd xf xf xf xbb vaccination,0,neutral
b around fauci told us crisis unvaccinated new cases ful xe x xa,0.136363636,positive
b around fauci told us xe x xccrisis unvaccinated xe x xd new cases xe x xa,0.136363636,positive
b around fauci told us xe x xccrisis unvaccinated xe x xd new cases xe x xa,0.136363636,positive
b covid accident created full story covid xe x xbc covid xe x xa,0.35,positive
b meganranney weselymd mahalo sharing interesting see prime time maddow maybe could encourage xe x xa,0.5,positive
b xe x xclong covid symptoms less likely vaccinated people israeli data say xe x xd via nature,-0.083333333,negative
b list rural urban covid vaccination centres ranchi njanuary age groups xe x xa,0,neutral
b antivaxx idiots vaccines work big time reducing covid death booster antivaxx xe x xa,-0.4,negative
b thoughts guy mpls show vaccination get bar etc amp awesome xe x xa,1,positive
b calling local poison control ask standard vaccine ingredients poisoncontrol vaccination vaccines xe x xa,0,neutral
b achieve super immunity xe x xt matter whether covidvaccine comes infection c xe x xa,0.333333333,positive
b calling local poison control ask standard vaccine ingredients poisoncontrol vaccination vaccines xe x xa,0,neutral
b coronavirus africa unicef launches first ever u repochallenge boost covid vaccine uptake africa xe x xa,0.25,positive
b fuck seriously going hell children n covid n covid n covid_ xe x xa,-0.366666667,negative
b talk misinformation dailymailuk ashamed printing false headlines dis xe x xa,-0.4,negative
b xc xa billion xc xadoses xc xahave administered across xc xa xc xacountries according data collected bloomberg xe x xa,0,neutral
b yes covid illness comparatively uncommon children vs adults get sick many children suf xe x xa,0.195238095,positive
b usa today booster shots gone arms americans nthough benefit vaccine boosters xe x xa,0,neutral
b xe x xc xe x xi never imagined flu would take one children xe x x mom warns flu danger covid dominates headline xe x xa,0,neutral
b today meeting cancelled matter hours attend due new policy requiring p xe x xa,0.005681818,positive
b massive number tweets tell us sentiments around climate vaccination socialmedia bigdata xe x xa,0,neutral
b important advocate people disabilities particularly conversations around covid vac xe x xa,0.283333333,positive
b aaronrodgers much crying going lying vaccination status yes many u xe x xa,0.15,positive
b cge_za n cyrilramaphosa wow wow vaccine vaccinesideeffects vaccineswork vaccination xe x xa,0.1,positive
b devil xe x xs alive xe x xs working democratic party xf xf x xaf buildbackbetter myocarditis vaccineswork xe x xa,0.1,positive
b coronavirus malawi covid daily info update january health_malawi africa malawi health xe x xa,0,neutral
b unvaccinated individuals removed transplant lists xe x xa givemealogicalexplanation vaccination transplants,0,neutral
b xf xf x xa xf xf x xaa xf xf x x xe xa x xef xb xf n nomicron german lawmakers debate compulsory vaccines via dwnews n n omicron germany xe x xa,0,neutral
b uptodate adequate vaccination n nstates bad covid vaccination rates n n,-0.183333333,negative
b january cervicalcancerawarenessmonth fantastic article detailing cancer amp providing info xe x xa,0.4,positive
b data says vaccination prevent infection infection covid variant children particularly xe x xa,0.166666667,positive
b op ed xe x xs cure health authority pig headedness healthauthorities xe x xa,0,neutral
b vaccination card lost damaged xf xf x x xf xf xf xbc vaccination covid,0,neutral
b alberta youth vaccination rate low canada,0,neutral
b full year since started program covid vaccinate transplant patients got xe x xa,0.35,positive
b new concept done last summer burgundy likely neighborhoods omicron xe x xa,0.045454545,positive
b justintrudeau coercing children vaccination n nthe vaccines xe x xt prevent infection covid n nan xe x xa,0,neutral
b lesson wisconsin republican n lie omission n jarchow fails say poworkers xe x xa,-0.5,negative
b second booster israel advisory panel recommends fourth vaccination least five months receiving xe x xa,-0.1,negative
b taking vaccination zeal bit far record fully vaccinated n covid covidvaccine xe x xa,0.1,positive
b canadianforces deployment qc extended february xf xf x x xf xf xf xbc n nwe quebecers offer xe x xa,0,neutral
b vaccination testing standard businesses employees u withdrawn effecti xe x xa,0,neutral
b professor islamic thought azhar university amna noussier comments religious misconceptions vaccinating xe x xa,0,neutral
b albany county residents received least first dose covid vaccine xe x xa,-0.025,negative
b picture worth thousand words hang everyone heading right direction get covid xe x xa,0.292857143,positive
b gis representation covid_ scenario india th jan prepared csir_neeri ntotal vaccination xe x xa,0,neutral
b long lasting cellular immunity coronavirus following infection vaccination implications booster xe x xa,-0.016666667,negative
b xe x xc systemic symptoms vaccine recipients experience due vaccine would als xe x xa,-0.125,negative
b thank tpchd tacoma pierce county health department work vaccinating people piercecounty xe x xa,0,neutral
b preparing next podcast conflict communication pandemic would appreciate feedback xe x xa,0,neutral
b pre print findings paof long thread interesting n n covid omicron vaccination,0.225,positive
b something global covid whitehouse announces million vaccination doses made global effort xe x xa,0,neutral
b xf xf x x xe xa x xef xb xf xf xf xa xa n ncovid updated guidance improve vaccine uptake kids via cbcthenational xe x xa,0,neutral
b questions employment rights employment lawyer lior samfiru live join us get answe xe x xa,0.136363636,positive
b xe x xt miss xf xf x x vaccination covid,0,neutral
b ukraine tensions us debates next move southcarolina bill illegal ask vaccination status ntd n xf xf x xawatch xf xf x x xe x xa,-0.25,negative
b vaccination update th jan n diprmeghalaya n nhmmeghalaya n districtekh,0,neutral
b houston health department launching covid vaccination incentive program via xe x xa,0,neutral
b jakeevansga actbrigitte yet still xe x xt bring encourage vaccination,0,neutral
b xe x xs important discuss parents suppotheir children positive vaccination experiences said xe x xa,0.313636364,positive
b campaigning faith science well vaccination masking republicans conservative xe x xa,0,neutral
b covid vaccine affect maternal paternal fertility study akwesselink boston university answer xe x xa,0,neutral
b according recent angusreidorg survey plurality canadians suppoprioritizing vaccination xe x xa,0,neutral
b new series n n covid undocumented residents left european vaccination campaigns xe x xa,0.045454545,positive
b yes covid illness comparatively uncommon children vs adults get sick many children suf xe x xa,0.195238095,positive
b position taken business org likely based disproportionate economic cost incurred versus xe x xa,0.1,positive
b please note nhti faculty staff students families open genera xe x xa,0,neutral
b covid pandemic children young people complex discussion vaccination xe x xa,-0.1,negative
b brianbnew banthebbc around civilized world government turns coercion xf xf x xa vaccination,0.4,positive
b coronavirus iraq still lagging way behind neighbours bar syria comes vaccination doctors xe x xa,-0.4,negative
b time scicomm amp healthliteracy analysis explains well behind vaccination however n nr xe x xa,-0.4,negative
b mommabearma cnn right xe x xs like countries high vaccination rates also hig xe x xa,0.222857143,positive
b emirates flydubai vaccination mandatory indian citizen fly dxb india visit visa xe x xa,0.8,positive
b osha_dol withdrawn vaccination testing ets next employers employees xe x xa,0,neutral
b biden hates white people xe x xt want white people get vaccinated covid covidvariant biden trump xe x xa,0,neutral
b coventry city unison members employed private care settings xe x x vaccination condition deployment xc xa vcod xe x xa,0,neutral
b hpv common infection spreads sexual activity causes almost cases cervical ca xe x xa,0.1,positive
b aaronrogers vaccination poor aaron rodgers everybody picking poor misunderstood unprivileged boy xe x xa,-0.4,negative
b baseball_first_ halfmykingdom news blood clots common nw birth control xe x xa nand covid_ n nif xe x xre wo xe x xa,-0.3,negative
b know nhsnlag staff n nfaqs pre registration nursing midwifery amp allied health profession students xe x xa,0,neutral
b antivaxxers unvaccinated covidiots ignorants n nonly usa uptodate vaccination xf xf x xba xf xf x xb nbreeding ground xe x xa,0,neutral
b growing number people germany joined grassroots initiatives demonstrations speak xe x xa,0,neutral
b johnstockton truth staywoke vaccine vaccination covid agenda stockton say facts xe x xa,0,neutral
b lost covid vaccination card n,0,neutral
b opposition smallpox vaccination expressed angry crowds constrained courtrooms communicated discomfor xe x xa,-0.5,negative
b board health blamed riots lies told vaccine opponents xe x x vaccine administrators would enter w xe x xa,0,neutral
b looking people scared needles least one covid jab national newspaper article encou xe x xa,-0.3,negative
b protestors concerned matters identity vaccination montreal n flutruxclan xe x xa,0,neutral
b vaccination gap could let another variant emerge experts say omicron subsiding parts north america eu xe x xa,0,neutral
b women xe x xs consent maritalsex seems hot topic day nwonder xe x xs consent required xe x xa,0.25,positive
b stunning xe x xm tweeting someone south africa canada covid vaccination xe x xa,0.5,positive
b aaronrodgers vaccinations nothing aaronrodgers vaccination greenbay newqb findawinner,0,neutral
b iagovernor iagovernor question willing drop gop agenda help hospital xe x xa,0.25,positive
b kinda sounds like covid vaccination mandate protester xe x xa,0,neutral
b dear ni see need highlight importance multi pronged approach dealing w covid xe x xa,0,neutral
b covid booster vaccination safe effective immunosuppressed patients,0.55,positive
b lol physician xe x xt take stand covid vaccination xe x xt publichealth issue bet h xe x xa,0.8,positive
b commissioner gvmc dr g lakshmisha inspected vaccination process chinna waltair dispensary n n covid xe x xa,0,neutral
b cells emerge critical component long term protection coronavirus unique cell response xe x xa,0.108333333,positive
b surprised sheepish people dc become requiring vaccination card jist enter store xe x xa,0.1,positive
b may gall end johnson xe x xs demise intellectual argument brexit vaccination xe x xa,0.3,positive
b face masks encouraged public plan b restrictions ending tomorrow n traffordcouncil trafford covid xe x xa,0,neutral
b lawmakers debate introducing mandatory covid vaccination country session german bundestag xe x xa,0,neutral
b vaxinator vaccine fighter putting germs place n nfind,0,neutral
b xf xf xa x xf xf x xa vaccination underdogs xf xf x xaa xf xf x xba check lhreports interactive map read ettaspin analysis w xe x xa,0,neutral
b xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x n xf xf x x doses administered n xf xf x x xf xf x x fully vaccinated xe x xa,0,neutral
b great analogy excellent explanation thank n vaccination covidisairborne n urgencyofnormal urgencyofequity xe x xa,0.9,positive
b kennedy clan come hard rfk jr opposition covid vaccines likening xe x xa,-0.291666667,negative
b xf xf xe xa xf xf xe x xef xb xf xe xa x xef xb xf n nneil young gives spotify ultimatum music joe rogan via cbcthenational xe x xa,0.1,positive
b students still open covid vaccine appointment slots today vaccination clinic xe x xa,0,neutral
b disgusting n n covid vaccination n n,-1,negative
b polio eradication nnow countries wild poliovirus transmission xf xf x xa xf xf x xab amp xf xf x xb xf xf x xb n xf xf x xa xf xf x xab xf xf x xb paralysed du xe x xa,0.1,positive
b enough canada n novaccinemandates nomorelockdowns novaccinepassportsanywhere truckersforfreedom xe x xa,0,neutral
b today chqr shayeganam n dr christian leuprecht ukraine update n rachelnotley child xe x xa,0,neutral
b today ched shayeganam n dr christian leuprecht ukraine update n rachelnotley child xe x xa,0,neutral
b despite record number new cases per day nl opening number deaths last xe x xa,0.068181818,positive
b sydney olympics rings champion szilveszter csollany dies forced taking xf xf x x nevertheless got xf xf xa xa pa xe x xa,-0.3,negative
b happy st birthday brilliant vaccination team midyorkshirenhs amp spectrumcic n ntruly amazing work across xe x xa,0.766666667,positive
b screams pandemic fatigue healthcare professional saying eventually stop wearing xe x xa,0.1,positive
b remember xe x xcmy body choice xe x xd tf go n vaccination,0,neutral
b looking covid vaccination booster call us find help n n booster xe x xa,0,neutral
b date amp partners reached million people india covid prevention amp mitigation messages w xe x xa,0,neutral
b interesting move today sajidjavid suggests national vaccination service required long term plan xe x xa,0.225,positive
b dangerous path compulsory vaccination mandates amp requirements booster shots xe x xa,-0.6,negative
b sesamestreet cnn town hall declared kids got vaccinated rather like superheroes kin xe x xa,0,neutral
b number new cases doubled romania since yesterday currently around patients icus xe x xa,0.068181818,positive
b omg antivax singer dies due covid n n science antivax antivaccination xe x xa,-0.125,negative
b february th th queer corona vaccination initiative take place schwuz nfirst second booster xe x xa,0,neutral
b uwm offer covid vaccination clinic today pm uwmunion pfizer moderna j amp j v xe x xa,0,neutral
b government standing firm vaccine mandate truckers employment vaccination,-0.2,negative
b omicron wave upswing india immunity resulting substantial adult vaccination coverage amp widespr xe x xa,0.1,positive
b breaking n n antivaxxers chased pm jacindaardern vehicle said abusive words vaccination xe x xa,0,neutral
b genetic distinction omicron primarily arose selective pressures spike fidelity xe x xa,0.4,positive
b whithealth looking forward seeing tomorrow please drop xf xf x x nhs vaccination suppo covid_,0,neutral
b cmsgov may enforce covid vaccination policy healthcare workers states,0,neutral
b editorial refuting lies amp citing striking reduction deaths vaccination covid omicron pandemic xe x xa,0.5,positive
b dir_education nthose days n vaccination drive delhi government school bring xe x xa,0,neutral
b unlearned antivax upbringing started trust experts family opposition vaccines led xe x xa,0,neutral
b disgusting humanity gone people whole purpose vaccination save lives xe x xa,-0.4,negative
b xf xf xa xa boosterdose vaccination jab bus droylsden tameside manchester dead rd week bounce xf xf xa xa xe x xa,-0.2,negative
b significant uptick covid cehelpline calls n n hselive covidireland xe x xa,0.375,positive
b global nurse shortage top according n ntherefore enforcing double xe x xa,0.166666667,positive
b human papillomavirus hpv vaccination significantly decreased incidence mortality cervical xe x xa,-0.2,negative
b protesting truck drivers heading ottawa q w kkirkup menakarw thedecibel podcast xf xf xe x xef xb xf xe x xa,0,neutral
b pandemic fought global scale extent health security depends rapi xe x xa,0,neutral
b fokusza h sabc_ south africans refuse vaccination covid denied certain xe x xa,0.214285714,positive
b resistance vaccination refusal adhere company policies causing problems workplaces xe x xa,0,neutral
b mohfw_india pmoindia mansukhmandviya ianuragthakur drbharatippawar pib_india mygovindia covidnewsbymib xe x xa,0,neutral
b gujarat logs covid related deaths last hours n n dailyupdate gujarat xe x xa,0,neutral
b gop obstructs potus covid plans blames biden xe x xcfailure xe x xd rich xf xf xa xa xe x xd xe x x xef xb xf n n covid death rates hospitali xe x xa,0.375,positive
b translation n n today german parliament debating mandatory vaccination virus variant xe x xa,0,neutral
b blue dog repo governmentza n spreading message languages ensure people understand tha xe x xa,0,neutral
b anyone reaching recruitment say want people come office even periodi xe x xa,0,neutral
b long fascinating recommended n n xe x xcthe anti vaccine right brought human sacrifice america since last summer xe x xa,0.187142857,positive
b xe x xs apologize xe x xa robertkennedyjr xe x xa rather spreading fud science vaccination xe x xa,0,neutral
b black docs community leaders share perspective vaccination challenges black communities amid xe x xa,-0.166666667,negative
b need full vaccination travel years old rules apply via rail rocky mount xe x xa,0.225,positive
b augustahealthva uvahealthnews asked communities take precautions like hand washing social distan xe x xa,0.033333333,positive
b safety considerations spssicon since top priority everyone safety wellbeing summer conference xe x xa,0.5,positive
b updated avalerehealth analysis shows routine immunization continued lag pre pandemic levels high xe x xa,0.16,positive
b omicron wave upswing india immunity resulting substantial adult vaccination coverage amp widespr xe x xa,0.1,positive
b xe x xt look gift horse mouth prioritize receive medical help predicated vaccinated xe x xa,0,neutral
b xe x x increase routine vaccination uptake europeans chronic medical conditions n n xf xf x xa join c_l_c_i xe x xa,0,neutral
b covid vaccination reduced symptoms depression anxiety n n,0,neutral
b bbmpcomm vaccination big weapon please take time study developed world ahead u xe x xa,0.05,positive
b masks vaccination protects children amp vulnerable populations n children vaccination masks n n xf xf x x xf xf xf xbd xf xf x x xf xf xf xbd xf xf x x xf xf xf xbd,-0.5,negative
b aaronrogers playoffs onto truth meter pandemic vaccination playoffsnfl,0,neutral
b got text mother happy relieved vaccinated rd time relieved xe x xa,0.8,positive
b jab job story behind ccma decision dismissal refusing vaccination unfair xe x xa,-0.45,negative
b germany weighs ban telegram tool conspiracy theorists covid vaccination vaccination,0,neutral
b today region peel brampton mississauga amp caledon hit two dose coverage population vaccination,0,neutral
b vaccination training date ff training n nwhy book one open courses xe x xa,0,neutral
b repost lahomeless n nif experiencing covid symptoms traveled attended large gatherings expos xe x xa,0.214285714,positive
b massvaccination smartvaccination targeted vaccination speed sars cov adaptation xe x xa,0,neutral
b vaccination policies strong high income countries whereas low income countries weak amp limited poli xe x xa,0.029380952,positive
b well logical certainly psychological people believed vaccination would protect tha xe x xa,0.125,positive
b theeconomist well logical certainly psychological people believed vaccination would protect xe x xa,0.125,positive
b worried flurona n covid n flu n flurona n vaccination n twindemic n wednesdaywisdom n n,0,neutral
b researchers discover xe x xantibody signature xe x x may explain get long covid n n covid covid_ covid xe x xa,-0.05,negative
b read anti vax ok anti mandate xf xf x x pro vax people park biases beliefs moment rea xe x xa,0.5,positive
b mikenelson malcolmnance breaking coronavirus says vaccination masks prevent spread covid,0,neutral
b xe x xaindia xe x xs cumulative covid_ vaccination coverage exceeds cr n n xe x xamore lakh vaccine doses administ xe x xa,0,neutral
b agency decision comes less two weeks u supreme coublocked rule osha vaccination xe x xa,-0.166666667,negative
b vaccination best defense covid n nvaccination strongly encouraged prevent severe illness hos xe x xa,0.716666667,positive
b assistance vaccination n ncaregivers careconnect services help scheduled vaccination elderly xe x xa,0,neutral
b covid vaccines offer best protection pregnant women babies covid pregnancy vaccination,0.666666667,positive
b yes colorado want lies covid aaronrodgers broncoscountry nfl football denver xe x xa,0,neutral
b vaccination appointments mostly resume normal thursday n n,0.325,positive
b yaqoobtrust covid heart n n yaqoobtrust n yt n vaccination vaccine covid omicron variant xe x xa,0,neutral
b covid vaccination opportunities offered wednesday january n n xf xf xa xb xe x xd xf xf xa xb xe x xd xf xf x x appointment amp walk xe x xa,0,neutral
b vaccination awareness xf xf x x n n,0,neutral
b another good space host tweettopals brother n nguys jump vaccination awareness n n valimai ak xe x xa,0.7,positive
b u man denied heatransplant xe x xs vaccinated fair n n wabcradio hearttransplant xe x xa,0.7,positive
b xf xf x xba xf xf x xb uptodate vaccination n na narrow majority adults n n say coronavirus outbreak maj xe x xa,-0.2,negative
b breaking national vaccination service required ensure gps asked stop routine care xe x xa,0,neutral
b poll government england vaccineswork vaccination cast vote borisjohnsonresign nationalvotersday xe x xa,0,neutral
b course mandatory vaccination law come force february st changes n nnehammer xe x xa,0,neutral
b occasion republicday rupkheda health wellness center madhyapradesh conducts community meetings xe x xa,-0.1,negative
b arm hurts vaccination,0,neutral
b xe x xcthe government certainly oblivion terms early treatment xe x xd mccullough said n n covid xe x xa,0.157142857,positive
b nhs texting parents year old children asking book vaccination,0.1,positive
b jarrad covid shot doc rat dr docrat covid immunisation vaccination,0,neutral
b new fad among thedemocrats woke warriors virtue signal many boosters tattoos xe x xa,0.318181818,positive
b nanopass intradermal delivery platform used emergex next generation covid vaccination study,0,neutral
b fertility pregnancy affected covid vaccination suggests new study n n,0.136363636,positive
