text,polarity,sentiment
b finland sweden like two berries n n covid_ blooming yet called experts sarscov deni xe x xa,0,neutral
b new covid data est coronavirus covid covid_,0.136363636,positive
b drinks giant diageo_news reported increase first half sales consumers bought high end spirit xe x xa,0.060833333,positive
b notice gematria xe x xc freedomconvoy xe x xd xe x xc coronavirus xe x xd amp xe x xc ottawaontariocanada xe x xd sum boknowsgematria,0,neutral
b actually interesting think horrible sudden world changing circumstances coronavirus could v xe x xa,-0.166666667,negative
b india total confirmed cases recovered people died nlast xe x xa,0.2,positive
b new cases kiribati n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b chrisk iaindale jacindaardern robbiehawkins__ shelaghfogarty lucyebacon covid coronavirus xe x xa,0,neutral
b india check covid government private hospitals list n n hospitalplaylist xe x xa,0,neutral
b rajeshtope maharashtrahealthminister covid coronavirus npeak covid rd wave parts maha gone xe x xa,0,neutral
b please delay proffs exams close schools colleges unis students dying health xe x xa,0,neutral
b poland recorded new confirmed coronavirus cases deaths past hours saturday morning xe x xa,0.095454545,positive
b today corona virus updates pakistan n rozenews coronavirus covid,0,neutral
b cases ndeaths nrecovered nactive cases ncompleted ca xe x xa,0,neutral
b read daily reflection use home today jesus said vine coronavirus covid xe x xa,0,neutral
b moh studying possibility stopping non emergency surgeries via thetimesq xe x xa,0,neutral
b cases ndeaths nrecovered nactive cases ncomplete xe x xa,0,neutral
b sensible people completely ignore realozsage n auspol auspol coronavirus,0.1,positive
b download kill coronavirus contact recipes coronaviruschallenge covid,0,neutral
b coronavirus covid impacted countries new confirmed cases n n nmore insights xe x xa,0.268181818,positive
b type coronavirus neocov spreads among bats south africa may pose threat humans future xe x xa,0,neutral
b dies worry wuhan scientists warn new covid virus neocov high death rate spread xe x xa,0.148181818,positive
b chinese scientists wuhan recently alerted world neocov highly fatal variant detected bats xe x xa,0.053333333,positive
b everybody kung flu fighting n n kungflu chinavirus covid coronavirus delta omnicron,0,neutral
b new cases new deaths afghanistan n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b world xc xa xc xacountries xc xa japan n covid xf xf xa xa coronavirus pandemic nlast updated january gmt n japan xf xf x xaf xf xf x xb ncor xe x xa,0,neutral
b jeffrey k walker blog n trip west old man california coronavirus,0.1,positive
b somehow managed demonise coughs sniffles symptoms normalised strokes blood clot xe x xa,0,neutral
b update new cases coronavirus confirmed citizens recovered n,0.268181818,positive
b trump pandemic links trump pandemic covid coronavirus virus cdc_repo trump_vaccine xe x xa,0,neutral
b world xc xa xc xacountries xc xa united states n covid coronavirus pandemic nlast updated january gmt n xf xf xa xa xe x xa,0,neutral
b everybody kung flu fighting n n kungflu chinavirus covid coronavirus delta omnicron,0,neutral
b india reports lakh new cases positivity rate drops india covid covid_ xe x xa,0.136363636,positive
b rule risks another pandemic like covid coming years r millions virus world whi xe x xa,0,neutral
b jaipur rajasthan governor kalraj mishra tested positive covid saturday n nhe asymptomatic se xe x xa,0.227272727,positive
b music coronavirus diego verdaguer popular mexican argentinian singer dies covid star racked almost xe x xa,0.3,positive
b millions missed routine vaccinations covid pandemic n n coronavirus covid n n,0,neutral
b uk summary n nlast updated xc xafriday january pm n ncoronavirus covid uk n ndeaths within xe x xa,0,neutral
b canada truck drivers gaining public suppofor abolition mandatory vaccination n nprime minister xe x xa,0,neutral
b world xc xa xc xacountries xc xa thailand n covid xf xf xa xa coronavirus pandemic nlast updated january gmt n thailand xe x xa,0,neutral
b even years coronavirus pandemic morons sending around wa forwards xf xf x x human race doomed xe x xa,-0.4,negative
b new cases new deaths afghanistan n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b late worldwide spread coronavirus n n healthnewsnextme globalhealth doctornextme healthnews xe x xa,-0.3,negative
b breaking xf xf xa xa russia daily covid cases exceed first time n russia covid covid coronavirus xe x xa,0.125,positive
b world xc xa xc xacountries xc xa australia n covid xf xf xa xa coronavirus pandemic nlast updated january gmt xe x xa,0,neutral
b listindiario covid dashboard caribbean hait xc xad cuba jamaica dominicanrepublic coronavirusrd xe x xa,0,neutral
b covid dashboard caribbean dominicanrepublic edition jamaica hait xc xad cuba coronavirusrd xe x xa,0,neutral
b disinformation concerning covid human rights violation pope francis n n,0,neutral
b new cases new deaths slovakia n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b middle coronavirus crisis matter urgency amazon deliveroo others finally allo xe x xa,0,neutral
b russia daily covid cases exceed first time n nfollow updates coronavirus,0.125,positive
b middle coronavirus crisis matter urgency amazon deliveroo others finally allo xe x xa,0,neutral
b russia daily coronavirus cases exceeded saturday first time since pandemic began cor xe x xa,0.125,positive
b rajasthan governor kalraj mishra tests positive covid asymptomatic n n coronavirus rajasthan xe x xa,0.227272727,positive
b coronavirus mortality rate per capita deaths jan pm et n n per citizens die xe x xa,0,neutral
b new cases new deaths el salvador n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b covid cases maharashtra continue decline state deputy chief minister ajit pawar announced reopen xe x xa,0,neutral
b xf xf x x coronavirus underlying cause high deaths average q scotland tips xe x xa,0.005,positive
b bjp leaders spreading corona distributing pamphlets akhilesh yadav hits amit shah xe x xa,0,neutral
b us xf xf x xba xf xf x xb ncurrently someone dies covid xe x xbc roughly every seconds n n xf xf x xupdated jan xe x xa,-0.1,negative
b lie vaccines pneumonia protect new coronavirus coronavirus moronavirus,0.136363636,positive
b media innocent n n omicrom covid covid coronavirus pandemic,0.5,positive
b sean payton decided step away new orleans saints coach years vi xe x xa,0.136363636,positive
b new cases timor leste n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b big spike coronavirus case numbers york among school children university students foxwood numbers fai xe x xa,0,neutral
b coronavirus covid europe map new cases per million citizens n n nmore insights xe x xa,0.136363636,positive
b coronavirus covid impacted countries total cases n n nmore insights n,0,neutral
b day coronavirus shambles abandoned damaging unbelievable xe x xa,-0.25,negative
b new cases burundi n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b go new year new strain neocov spreads among bats south africa n coronavirus neocov bats china,0.136363636,positive
b xe x xf news xe x xf eestirahvusringh xc xa xc xaling surveillance privacy xe x xe parties suppophasing coronavirus certificates xe x xa,0,neutral
b fact covid pandemic fake coronavirus moronavirus,-0.5,negative
b coronavirus daily update jan isle man confirmed cases coronavirus xe x xa,0.2,positive
b breaking saudiarabia records new coronavirus cases recoveries deaths,0.136363636,positive
b need know covid picture today newark coronavirus covid,0,neutral
b cases ndeaths nrecovered nactive cases ncompleted xe x xa,0,neutral
b number children speech disorders increased sharply due wearing masks four times befor xe x xa,-0.125,negative
b russia daily coronavirus cases exceeded saturday first time since pandemic began c xe x xa,0.125,positive
b coronavirus judge sides treasury tribes coronavirus relief case kvia covid,0,neutral
b van breemen collaborators including scientists oregon health amp science university found pair xe x xa,0,neutral
b women ashes test feel like peaking batter says heather knight,0,neutral
b winter discontent covid factors make high school season stressful athletes coaches local xe x xa,0.08,positive
b winter discontent covid factors make high school season stressful athletes coaches local xe x xa,0.08,positive
b new cases sint maarten n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b started filming pandemic pandemic started took hold acting potential xe x xa,0,neutral
b quint fit xc xahas xc xadebunked xc xathis misinformation circulating social media xe x x neither neocov new virus xe x xa,0.18989899,positive
b collectorpune please consider online classes whole semester dear sir collector pune covid likely xe x xa,0.1,positive
b cases ndeaths nrecovered nactive cases ncompleted ca xe x xa,0,neutral
b new podcast n nmacro amp cheese cheesemacro nbill mitchell billy_blog duality n,0.136363636,positive
b new cases sint maarten n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b download kill coronavirus contact recipes coronaviruschallenge covid,0,neutral
b coronavirus covid world map new cases per million citizens n n nmore insights xe x xa,0.136363636,positive
b canada eliminates covid testing requirements indian n canada india xe x xa,0,neutral
b coronavirus local news highlights president biden leadership economy covid xe x xa,0,neutral
b merck xe x xs pill active omicron lab studies via thetimesq n n thetimeskuwait xe x xa,-0.133333333,negative
b new cases new deaths russia n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b day lft still xf xf xa xa xe x xd xe x x xef xb xf covid coronavirus covid lft isolation covidpositive,0,neutral
b countries new coronavirus cases jan pm et n ntop n n usa n france n xe x xa,0.136363636,positive
b icymi lancet finding mixing vaccines particularly relevant india decided mix xe x xa,0.4,positive
b free coronavirus tests offered february residents tokyo showing symptoms n,0.4,positive
b canada five covid cases beijing winter olympics team beijingwinterolympics canada coronavirus xe x xa,0,neutral
b late coronavirus updates ndate n thecivileyes pakistan covid,-0.3,negative
b virus links coronavirus coronavirus covid pandemic unnecessary deaths vaccination cdc_changes xe x xa,-0.4,negative
b watchdog orders ursula von d leyen reveal texts pfizer ceo via mailonline xe x xa,0,neutral
b russia reports new coronavirus cases past hours vs cases previous day news forex coronavirus russia,-0.093434343,negative
b italy xe x xs covid incidence rate hospital bed occupancy falling italys covid coronavirus xe x xa,0,neutral
b new cases saint kitts nevis n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b wuhan scientists warn new corona leap called neocov mutation transmissible omicron xe x xa,0.136363636,positive
b delhi govt soon make puc certificate mandatory filling fuel pumps nbits news india news covid xe x xa,0,neutral
b j amp k three militant associates arrested ganderbal arms ammunition recovered nbits news india news covid xe x xa,0,neutral
b australian open stefanos tsitsipas feels targetted officials coucoaching nbits news india news xe x xa,0,neutral
b afsana khan visits devoleena bhattacharjee hospital bb injury sends prayers nbits news india news xe x xa,0,neutral
b illegal snooping using pegasus amounts treason congress reacts repoon spyware nbits news india news xe x xa,-0.5,negative
b delhi youths inspired bollywood movie kidnap kill teen ransom nbits news india news covid xe x xa,0,neutral
b deepika padukone styles ultra chic black mini dress rs k pumps gehraiyaan promotions see pics nbits news xe x xa,-0.166666667,negative
b assam government introduce e office system state xe x xs secretariat nbits news india news covid coronavirus xe x xa,0,neutral
b coronavirus remain present human bodies months study found n nsuch individuals xe x xa,0,neutral
b newlywed mouni roy poses wedding dress says circle beautiful life nbits news india news covid xe x xa,0.85,positive
b covid across world thailand denmark nbits news india news covid coronavirus like india love xe x xa,0.5,positive
b icc u world cup plate matches cancelled canada players test positive covid nbits news india xe x xa,0.227272727,positive
b deepika padukone looks absolutely gorgeous black bodycon dress internet fire nbits news india news covid xe x xa,0.266666667,positive
b petrol diesel prices today fuel rates kept stable january check rates nbits news india news covid xe x xa,0,neutral
b bigg boss day written update rashami gets emotional seeing journey video ex arhaan khan nbits news xe x xa,0,neutral
b woman made cotton candy clothes dry viral video shocked internet nbits news india news covid xe x xa,-0.383333333,negative
b icc u world cup aaradhya yadav added indian squad vasu vats sustained hamstring injury nbits news india xe x xa,0,neutral
b mouni roy suraj nambiar steal lip lock cutting cake sangeet watch video nbits news india news xe x xa,-0.6,negative
b ahan shetty refutes rumours wedding tania shroff says xe x xt planned anything nbits news india xe x xa,0,neutral
b juventus win race sign fiorentina striker dusan vlahovic becomes expensive transfer window nbits new xe x xa,0.145454545,positive
b anil deshmukh prepared list cop postings ed claims chargesheet exclusive nbits news india news covid xe x xa,0,neutral
b jason momoa join vin diesel fast furious nbits news india news covid coronavirus like india love xe x xa,0.35,positive
b india sees slight dip lakh new covid cases daily deaths top pointers nbits news india news covid xe x xa,0.117424242,positive
b explained postpartum depression nbits news india news covid coronavirus like india love instagram xe x xa,0.5,positive
b neocov potential danger humans needs study says nbits news india news covid coronavirus like xe x xa,0,neutral
b world n ncovid dashboard center systems science engineering csse johns hopkins university xe x xa,-0.1,negative
b coincidentally possible military conflict time government mired corruption xe x xa,-0.05,negative
b coronavirus children adolescents much likely develop diabetes reasons unkno xe x xa,0,neutral
b good god stonypoint remember borisjohnson said xe x xm shaking hands continuously hospital ot xe x xa,0.7,positive
b beijing deal coronavirus telling us cases death counts send best xe x xa,1,positive
b google cloud announces dedicated team blockchain biz coronavirus internationalnews xe x xa,0,neutral
b coronavirus covid uk report n n nmore insights n covid xe x xa,0,neutral
b pune schools colleges reopened st february nmeanwhile coronavirus like xf xf x x xf xf xa xa n covid neocov,0,neutral
b leadership coronavirus outbreak guide perplexed rrhh rh,0.4,positive
b pre recorded participation zoom call state agile sustainable hr called xe x xa,0.5,positive
b compulsory vaccination policy hr lady coronavirus rh rrhh compliance,0,neutral
b countries new coronavirus deaths jan pm et n ntop n n usa n india n xe x xa,0.136363636,positive
b scientific article neocov published chinese scientists wuhan clearly indicates china genet xe x xa,0.05,positive
b new cases new deaths lithuania n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b islamabad daily update coronavirus cases th january n n xe x xa tests conducted last hours n xe x xa xe x xa,0,neutral
b protect amp loved ones coronavirus n n covid covid coronavirus stayhomestaysafe xe x xa,0.7,positive
b health minister subramanian_ma clarified need panic unnecessarily neocov circulate xe x xa,-0.4,negative
b wear mask every time go n n covid covid coronavirus stayhomestaysafe stayhome,0,neutral
b union health minister mansukhmandaviya review ongoing covid situation five states pm today n nr xe x xa,0,neutral
b coronavirus covid world map new cases per million citizens n n nmore insights xe x xa,0.136363636,positive
b san francisco marks whopping spike anti asian hate crimes coronavirus xe x xa,-0.4,negative
b mitchell starc ashleigh gardner receive top australian cricket awards coronavirus xe x xa,0.25,positive
b lebanon crisis forces youth drop school unicef indonesia xe x xa,0,neutral
b u cwc vasu vats hamstring injury aaradhya yadav replaces coronavirus xe x xa,0,neutral
b neocov virus found bats may pose threat humans future scientists warn n world coronavirus neocov bats xe x xa,0,neutral
b lex_jurgen abc one vaccinated dine los angeles coronavirus,0,neutral
b fact antibiotics work viruses bacteria coronavirus moronavirus covidiots covid,0,neutral
b record new covid coronavirus incidences reported turkey n n pandemic sarscov infections xe x xa,0.136363636,positive
b central macedonia looks attract travelers spain pkmakedonias fitur_madrid xe x xa,0,neutral
b ca county news jan cacounties cagov localgov countygov california caeconomy xe x xa,0,neutral
b dr reddys seeks indian regulatory nod sputnik vaccine adolescents drreddys drreddy slabs drreddy slabs xe x xa,0,neutral
b unicef urged governments across world keep schools open avea learning catastrophe covid xe x xa,0,neutral
b india logged new covid cases deaths n n coronavirus coronaupdates n n,0.136363636,positive
b tested positive deaths gloucestershire coronavirus staysafe,0.227272727,positive
b sydney businesses crying help new data showing staying away city droves xe x xa,-0.031818182,negative
b xf xf xb x individuals tested positive covid tests conducted federal capital n n xf xf xb xpositivity xe x xa,0.227272727,positive
b remember realdonaldtrump said vaccine available soon coronavirus moronavirus,0.4,positive
b doctor cured corona patients ivermectin suspended n n ivermectin n coronavirus n doctor disbarment n n xf xf xc xff xe x xa,0,neutral
b stand neil young coronavirus covidvaccine joerogan jonimitchell neilyoung spotify n,0.1,positive
b tokyo reported death xc xb severe cases average number pcr tests days new xe x xa,-0.006818182,negative
b new variant neocov n n coronavirus covid covid neocov,0.136363636,positive
b kanye west ye warned australian pm must vaccinated covid tour covid coronavirus australia,0,neutral
b berkshirehathaway inc run billionaire warrenbuffett friday said workforce grown xe x xa,0,neutral
b coronavirus covid covid_ sarscov covidworld nglobally pm cet january bee xe x xa,0,neutral
b race fund lockdown economy ensured speed trumped due diligence leaving taxpayer wide open fraud xe x xa,-0.075,negative
b economicpolicy coronavirus uk government lost xc xa bn covid loan fraud race fund lockdown e xe x xa,0,neutral
b coronavirus covid covid_ sarscov covidworld ncovid vaccine boosters administered per people jan xe x xa,0,neutral
b new cases taiwan n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b coronavirus covid covid_ sarscov covidworld ncoronavirus disease covid n showing xe x xa,0,neutral
b coronavirus covid covid_ sarscov covidworld nsars cov omicron variant nthis page last edited xe x xa,0,neutral
b delhi total new cases coronavirus infection reported national capital today n n people xe x xa,0.068181818,positive
b new coronavirus neocov discovered chinese scientists dangerous xe xa xa xe xa xbf xe xa xaf xe xa xb xe xa x xe xa xb xe xa xb xe xa xac xe xa xa xe xa xbc xe xa xbe xe xa x xe xa xa xe xa xb xe xa xa xe xa xbe xe xa x n inkhabar neocov xe x xa,-0.154545455,negative
b coronavirus covid covid_ sarscov covidworld nstatistics research nmortality risk covid ncase fat xe x xa,0,neutral
b coronavirus covid covid_ sarscov covidworld nshare people vaccinated covid n n,0,neutral
b new cases laos n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b type coronavirus neocov spreads among bats south africa may pose threat humans future xe x xa,0,neutral
b coronavirus covid covid_ sarscov covidworld n covid hospitalizations n n,0,neutral
b coronavirus covid covid_ sarscov covidworld ndaily new confirmed covid cases per million people n xe x xa,0.268181818,positive
b coronavirus deaths country jan pm et n ntop n n usa n bra n ind n rus xe x xa,0,neutral
b coronavirus covid covid_ sarscov covidworld ndaily new confirmed covid deaths per million people n xe x xa,0.268181818,positive
b coronavirus covid covid_ sarscov covidworld nweekly confirmed cases refer cumulative number co xe x xa,0.4,positive
b new cases covid maharashtra xe x xs tally coronavirus cases increased n nthe deat xe x xa,0.136363636,positive
b coronavirus covid covid_ sarscov covidworld ncovid dashboard mobile nby center systems scien xe x xa,-0.1,negative
b coronavirus covid covid_ sarscov covidworld nweekly confirmed covid cases ncovid dashboard desktop xe x xa,0.4,positive
b neocov joined delta omicron n n neocov n covidvariant n wuhan n coronavirus n corona,0,neutral
b breaking pune schools colleges reopened st february despite arrival coronavirus new varian xe x xa,0.136363636,positive
b covid across world thailand denmark n n xf xf x x read news xe x xa,0,neutral
b coronavirus covid covid_ sarscov covidworld n hours,0,neutral
b new coronavirus neocov discovered chinese scientists dangerous xe xa xa xe xa xbf xe xa xaf xe xa xb xe xa x xe xa xb xe xa xb xe xa xac xe xa xa xe xa xbc xe xa xbe xe xa x xe xa xa xe xa xb xe xa xa xe xa xbe xe xa x n inkhabar neocov xe x xa,-0.154545455,negative
b good luck going need lies coronavirus nwo hoax covid lockdown plandemic,0.7,positive
b coronavirus covid covid_ sarscov covidworld n hours,0,neutral
b russia covid deaths pass covid coronavirus,0,neutral
b hearing mdmk leader amp mp vaiko tested positive covid coronavirus tamilnadu,0.227272727,positive
b joni mitchell joins neil young demanding spotify remove music spotify music culture coronavirus,0.1,positive
b pune schools colleges reopen st february despite arrival wuhan lab new amp dangerous var xe x xa,-0.231818182,negative
b simultaneous pandemic coronavirus influenza approaching europe,0,neutral
b pakistan xe x xs covid positivity ratio stood last hours ncoc data shows numbers people affect xe x xa,0,neutral
b ba sub variant omicron times transmissible original omicron strain according st xe x xa,0.375,positive
b coronavirus cases schools go coronavirus coronavirus kids children xc xa schools,0,neutral
b coronavirus cases schools go coronavirus coronavirus kids children xc xa schools,0,neutral
b pakistan reports nearly new cases deaths n nfollow updates coronavirus,0.136363636,positive
b go neverytime see end virus xf xf xa xb n wuhan neocov coronavirus,0,neutral
b people recover coronavirus pakistan n nfollow updates coronavirus,0,neutral
b xf xf x xb new cases administered tests n xf xf x xb positivity rate daily past day xe x xa,-0.037878788,negative
b covidiots oh flu n n doctors idiot n n coronavirus covid_ covid xe x xa,-0.8,negative
b new coronavirus variant scientists call ba widely considered stealthy original version xe x xa,0.137121212,positive
b logic us patent pending proves matter coronavirus variant comes architecture xe x xa,0.3,positive
b coronavirus cases country jan pm et n ntop n n usa n ind n bra xe x xa,0,neutral
b corona cases increases day day government conductor doesnt wear mask n mkstalin cmotamilnadu n tnstcbus xe x xa,0,neutral
b going work nremember task n jodhpur police mask sanitizer socialdistancing n covid coronavirus,0,neutral
b fact people ages infected new coronavirus ncov coronavirus,0.136363636,positive
b india reported new coronavirus cases hours along deaths health ministry said n nthe n xe x xa,0.136363636,positive
b country reported cases coronavirus friday xe x x high single day since pandemic hit xe x xa,0.044285714,positive
b los angeles singer joni mitchell said friday pulling music spotify lies streamin xe x xa,0,neutral
b coronavirus covid world daily report n n nmore insights n covid xe x xa,0,neutral
b uk government lost xc xa bn covid loan fraud race fund lockdown economy ensured speed trumped xe x xa,0,neutral
b lakh new cases deaths last hours positivity rate decreased n coronavirus n n latest_news,-0.087878788,negative
b get vaccine coronavirus,0,neutral
b scientists china xe x xs wuhan covid virus first discovered warned new type xe x xa,0.193181818,positive
b sheltered east meets west n n hardrock heavymetal coronavirus covid,0,neutral
b bharat biotech gets dcgi nod conduct phase trials covid intranasal booster dose bharatbiotech xe x xa,0,neutral
b new cases new deaths armenia n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b difference india amp china n wuhan neocov coronavirus,0,neutral
b live china shares late covid containment measures spring festival coronavirus officialrelease,-0.081818182,negative
b haryana government allows opening cinema halls theatres multiplexes capacity xe x xa,0,neutral
b spain nruling remote workers permanent establishments covid restrictions xe x xa,-0.1,negative
b official covid update thailand nsaturday january n n people infected n xe x xa,0,neutral
b new cases new deaths georgia n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b cases ndeaths nrecovered nactive cases ncompleted xe x xa,0,neutral
b tips avoid coronavirus prevention good cure n nfollow tips avoid spreading coronavirus xe x xa,0.7,positive
b nstworld hiphop artist kanyewest fullyvaccinated wants play concerts australia pr xe x xa,0.2,positive
b country recorded positivity rate new coronavirus cases recorded tests w xe x xa,0.136363636,positive
b coronavirus positivity ratio pakistan remained third consecutive day national comma xe x xa,0,neutral
b research findings stated novel coronavirus poses risk binds ace receptor differe xe x xa,0,neutral
b scientists china xe x xs wuhan covid virus first discovered warned new type xe x xa,0.193181818,positive
b protect coronavirus book covid vaccination booster dose immediately covidvaccination xe x xa,0,neutral
b may interesting xe x xs complete sounds like damage alveolar pulmonary capillaries way xe x xa,0.3,positive
b know omicron keep loved ones safe xf xf x x xf xf xf xbb n n coronavirus n covid bhutan,0.6,positive
b silurians threaten pull future tech covid accusations like retweet coronavirus,0,neutral
b new cases new deaths czechia n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b india covid cases decline last hours deaths rise india covid coronavirus netindian,0,neutral
b statistics jan ntotal tests last hours npositive cases npositivity ndeaths npa xe x xa,0,neutral
b three ways coronavirus evolve coronavirus covid n n,0,neutral
b statistics show delta variant covid become less dominant replaced xe x xa,-0.166666667,negative
b pakistan coronavirus positivity rate third consecutive day n n omicron coronavirus pandemic xe x xa,0,neutral
b cases ndeaths nrecovered nactive cases ncompleted case xe x xa,0,neutral
b really looks like coronavirus nbut nose like neocov n covid wuhan,0.2,positive
b covid cases india dip death toll rises n covid covid coronavirus coronaupdate omicron xe x xa,0,neutral
b pune ajitpawar covid coronavirus nschools amp colleges reopen pune district feb nschools amp amp colle xe x xa,0,neutral
b hello nertilqatja fact cia warned white house since early february china vastly understate xe x xa,0.033333333,positive
b afraid emergence contagious mutation coronavirus bill gates answer xe x xa,-0.6,negative
b way earth saved chinese people build planet moves like hav xe x xa,0,neutral
b foxnews nothing like good war distract everyone biden utter failures illegal immigrant invasion xe x xa,0.066666667,positive
b heads spokane sta reduce service covid feb th n n wearamask getvaccinatednow xe x xa,0,neutral
b ivanklass music fashion shopping amazon hiphopnews coronavirus usa worldwide n noriginal fashion amp brand xe x xa,0,neutral
b kerr reject vaccine reject hospital bed covidiots trumpvirus covid coronavirus,0,neutral
b chinese researchers say neocov type coronavirus detected bats south africa could pose danger xe x xa,0,neutral
b called intellectuals denounce hindus xe x xcow urine drinkers xe x x xe x xpeople illiterate culture xe x x work xe x xa,0,neutral
b neocov potential danger humans requires study covid covid coronavirus covidvariant xe x xa,0,neutral
b neocov deadly strain coronavirus newvariant news n coronaupdate xe x xa,-0.2,negative
b coronavirus sms scam offers home pcr testing devices xe x x xe x xt fall phishing xe x xa,0.1,positive
b statistics jan ntotal tests last hours npositive cases npositivity ndeaths npatie xe x xa,0,neutral
b p r propaganda misinformation disinformation lies propaganda n n n nbron ad xe x xa,-0.1,negative
b britain missing million workers scoopit unemployment jobvacancies xe x xa,-0.2,negative
b new cases new deaths ukraine n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b xe x xb neocov n xe x xb originate n xe x xb threat humans n xe x xb make n xe x xb xe x xa,0,neutral
b risk persists even though covid cases starting plateau parts india n n covid coronavirus india n,0,neutral
b pakistan recorded coronavirus positivity ratio percent last three days national command xe x xa,0,neutral
b globe continues fight pandemic group chinese scientists wuhan issued warning agai xe x xa,0,neutral
b beating retreat ceremony traffic curbs imposed delhi check details beatingretreat coronavirus covid xe x xa,0,neutral
b india reports lakh covid cases fatalities coronavirus covid covidvaccine india xe x xa,0,neutral
b harish rao asks centre reduce gap second booster doses n n covid wuhan neocov omicron delta xe x xa,0,neutral
b new variant coronavirus n n neocov chinese scientists warn nit could dangerous death rate,-0.154545455,negative
b maharashtra schools open pune district february details coronavirus xe x xa,0,neutral
b team international researchers found coronavirus continue present human bodies xe x xa,0,neutral
b anger joy grief commodities propaganda n n n n bluebloods desanto russ gabe xe x xa,-0.2,negative
b wake smell ops propaganda n n n nbryce hamilton sean penn cap n crunch xe x xa,-0.1,negative
b new cases new deaths ukraine n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b longcovid coronavirus long covid study finds abnormality lungs could explain breathlessness findings rai xe x xa,-0.05,negative
b joshuapotash weekly death counts omicron us america exceeded delta coronavirus covid mild indeed,0.333333333,positive
b wuhan scientists warn new coronavirus neocov high death infection rate n neocov wear mask safe xe x xa,0.265454545,positive
b covid cases continue show spike hour lockdown began jammuandkashmir yesterday coronavirus xe x xa,0,neutral
b hitting hurts covid low income urban college stu globaleducation xe x xa,0,neutral
b fact spraying alcohol chlorine body kill viruses already entered body xe x xa,0,neutral
b insane see people taking coronavirus seriously tell real unf xe x xa,-0.377777778,negative
b think apple xf xf xd xe logo apples iphones replaced coronavirus pic n nthey want forg xe x xa,0,neutral
b awash information campaigns yes like propaganda n n n nrangers dragrace xe x xa,-0.1,negative
b new cases new deaths uzbekistan n n gmt coronavirus coronavirusupdate covid coronaviruspandemic,0.136363636,positive
b wake smell propaganda propaganda n n n njimmy jam joni mitchell hubie brown cap xe x xa,-0.1,negative
b continues ncnbc late covid variant times contagious omicron xe x xa,-0.3,negative
b india death toll surged yesterday lakh new cases n n covid coronavirus n n,0.136363636,positive
b biden admin official calls censorship coronavirus,0,neutral
b year male cad risk factor presented day history fever cough chest pain hours cardioge xe x xa,0,neutral
b hoarding helping buy one two extra non perishable items leave others xf xf xa xbb n n covid coronavirus,0,neutral
b p r propaganda psyops oh propaganda n n n napple jacks cap n crunch holtby xe x xa,-0.1,negative
b joni mitchell remove songs spotify solidarity neil young stance covid misinformation xe x xa,0.1,positive
b replies post restricted n ni xe x xll leave right n n covid coronavirus,0.285714286,positive
b globally xf xf xc x nthere confirmed cases covid xe x xbc xe xb xbaabout swine flu estimated total cas xe x xa,0.133333333,positive
b global daily new coronavirus cases timeline bar th january co via youtube xe x xa,0.045454545,positive
b coronavirus today spotify joerogan showdown springsteen h xe x xa,0,neutral
b china reports new cases among olympics related personnel n nfollow updates coronavirus,0.068181818,positive
b national institute communicable diseases nicd reports new covid cases south africa bri xe x xa,0.136363636,positive
b indiatoday type coronavirus neocov spreads among bats south africa may pose threat humans f xe x xa,0,neutral
b india currently battling third wave covid believed fuelled highly contagious omicron vari xe x xa,0.053333333,positive
b russia ongoing demographic woes exacerbated pandemic rosstat figures showing xe x xa,0,neutral
b national identity predicts suppofor public health measures coronavirus pandemic publichealth xe x xa,0,neutral
b record covid coronavirus incidences reported russia n n covid infections pandemic illness xe x xa,0,neutral
b type coronavirus neocov spreads among bats south africa may pose threat humans future xe x xa,0,neutral
b mannn literally tired n n coronavirus covid,-0.4,negative
b newsupdate covid positivity rate delhi friday mumbai positivity rate nrea xe x xa,0,neutral
b making pan coronavirus vaccine n visitguanajuato xe x xa,0,neutral
